datadate,tic,conm,ajexdi,prccd
20090123,JPM.PG.1,JPMORGAN CHASE & CO,1,43.9999
20090126,JPM.PG.1,JPMORGAN CHASE & CO,1,43.725
20090127,JPM.PG.1,JPMORGAN CHASE & CO,1,43.5001
20090128,JPM.PG.1,JPMORGAN CHASE & CO,1,44.25
20090129,JPM.PG.1,JPMORGAN CHASE & CO,1,43.55
20090130,JPM.PG.1,JPMORGAN CHASE & CO,1,43.6399
20090202,JPM.PG.1,JPMORGAN CHASE & CO,1,42
20090203,JPM.PG.1,JPMORGAN CHASE & CO,1,42.25
20090204,JPM.PG.1,JPMORGAN CHASE & CO,1,42.25
20090205,JPM.PG.1,JPMORGAN CHASE & CO,1,42.25
20090206,JPM.PG.1,JPMORGAN CHASE & CO,1,42
20090209,JPM.PG.1,JPMORGAN CHASE & CO,1,41.5
20090210,JPM.PG.1,JPMORGAN CHASE & CO,1,41.5
20090211,JPM.PG.1,JPMORGAN CHASE & CO,1,42
20090212,JPM.PG.1,JPMORGAN CHASE & CO,1,42
20090213,JPM.PG.1,JPMORGAN CHASE & CO,1,36.85
20090217,JPM.PG.1,JPMORGAN CHASE & CO,1,30.87
20090218,JPM.PG.1,JPMORGAN CHASE & CO,1,31
20090219,JPM.PG.1,JPMORGAN CHASE & CO,1,31.01
20090220,JPM.PG.1,JPMORGAN CHASE & CO,1,29.25
20090223,JPM.PG.1,JPMORGAN CHASE & CO,1,29.44
20090224,JPM.PG.1,JPMORGAN CHASE & CO,1,31.7
20090225,JPM.PG.1,JPMORGAN CHASE & CO,1,31.7
20090226,JPM.PG.1,JPMORGAN CHASE & CO,1,33.594
20090227,JPM.PG.1,JPMORGAN CHASE & CO,1,33
20090302,JPM.PG.1,JPMORGAN CHASE & CO,1,31.5
20090303,JPM.PG.1,JPMORGAN CHASE & CO,1,31.095
20090304,JPM.PG.1,JPMORGAN CHASE & CO,1,33.39
20090305,JPM.PG.1,JPMORGAN CHASE & CO,1,31
20090306,JPM.PG.1,JPMORGAN CHASE & CO,1,30.5
20090309,JPM.PG.1,JPMORGAN CHASE & CO,1,31.715
20090310,JPM.PG.1,JPMORGAN CHASE & CO,1,33.27
20090311,JPM.PG.1,JPMORGAN CHASE & CO,1,34.25
20090312,JPM.PG.1,JPMORGAN CHASE & CO,1,34.34
20090313,JPM.PG.1,JPMORGAN CHASE & CO,1,34.84
20090316,JPM.PG.1,JPMORGAN CHASE & CO,1,35
20090317,JPM.PG.1,JPMORGAN CHASE & CO,1,35
20090318,JPM.PG.1,JPMORGAN CHASE & CO,1,34.76
20090319,JPM.PG.1,JPMORGAN CHASE & CO,1,34.2
20090320,JPM.PG.1,JPMORGAN CHASE & CO,1,34.2
20090323,JPM.PG.1,JPMORGAN CHASE & CO,1,35.98
20090324,JPM.PG.1,JPMORGAN CHASE & CO,1,37
20090325,JPM.PG.1,JPMORGAN CHASE & CO,1,36.9
20090326,JPM.PG.1,JPMORGAN CHASE & CO,1,36.24
20090327,JPM.PG.1,JPMORGAN CHASE & CO,1,36.99
20090330,JPM.PG.1,JPMORGAN CHASE & CO,1,36.89
20090331,JPM.PG.1,JPMORGAN CHASE & CO,1,35.75
20090401,JPM.PG.1,JPMORGAN CHASE & CO,1,35.39
20090402,JPM.PG.1,JPMORGAN CHASE & CO,1,36.28
20090403,JPM.PG.1,JPMORGAN CHASE & CO,1,36.18
20090406,JPM.PG.1,JPMORGAN CHASE & CO,1,34
20090407,JPM.PG.1,JPMORGAN CHASE & CO,1,33.86
20090408,JPM.PG.1,JPMORGAN CHASE & CO,1,34
20090409,JPM.PG.1,JPMORGAN CHASE & CO,1,34.99
20090413,JPM.PG.1,JPMORGAN CHASE & CO,1,36
20090414,JPM.PG.1,JPMORGAN CHASE & CO,1,36.24
20090415,JPM.PG.1,JPMORGAN CHASE & CO,1,36.24
20090416,JPM.PG.1,JPMORGAN CHASE & CO,1,37.04
20090417,JPM.PG.1,JPMORGAN CHASE & CO,1,37
20090420,JPM.PG.1,JPMORGAN CHASE & CO,1,36.99
20090421,JPM.PG.1,JPMORGAN CHASE & CO,1,37.95
20090422,JPM.PG.1,JPMORGAN CHASE & CO,1,37.9
20090423,JPM.PG.1,JPMORGAN CHASE & CO,1,36.928
20090424,JPM.PG.1,JPMORGAN CHASE & CO,1,37.43
20090427,JPM.PG.1,JPMORGAN CHASE & CO,1,37.43
20090428,JPM.PG.1,JPMORGAN CHASE & CO,1,37.21
20090429,JPM.PG.1,JPMORGAN CHASE & CO,1,37.21
20090430,JPM.PG.1,JPMORGAN CHASE & CO,1,36.72
20090501,JPM.PG.1,JPMORGAN CHASE & CO,1,36.85
20090504,JPM.PG.1,JPMORGAN CHASE & CO,1,36.74
20090505,JPM.PG.1,JPMORGAN CHASE & CO,1,36.88
20090506,JPM.PG.1,JPMORGAN CHASE & CO,1,37.8
20090507,JPM.PG.1,JPMORGAN CHASE & CO,1,37.26
20090508,JPM.PG.1,JPMORGAN CHASE & CO,1,38.9987
20090511,JPM.PG.1,JPMORGAN CHASE & CO,1,37.9001
20090512,JPM.PG.1,JPMORGAN CHASE & CO,1,39.5
20090513,JPM.PG.1,JPMORGAN CHASE & CO,1,38.32
20090514,JPM.PG.1,JPMORGAN CHASE & CO,1,38.32
20090515,JPM.PG.1,JPMORGAN CHASE & CO,1,38.57
20090518,JPM.PG.1,JPMORGAN CHASE & CO,1,38.5
20090519,JPM.PG.1,JPMORGAN CHASE & CO,1,39.02
20090520,JPM.PG.1,JPMORGAN CHASE & CO,1,39.5
20090521,JPM.PG.1,JPMORGAN CHASE & CO,1,39.5
20090522,JPM.PG.1,JPMORGAN CHASE & CO,1,39.11
20090526,JPM.PG.1,JPMORGAN CHASE & CO,1,39.35
20090527,JPM.PG.1,JPMORGAN CHASE & CO,1,39.28
20090528,JPM.PG.1,JPMORGAN CHASE & CO,1,39.5
20090529,JPM.PG.1,JPMORGAN CHASE & CO,1,38.9
20090601,JPM.PG.1,JPMORGAN CHASE & CO,1,39.49
20090602,JPM.PG.1,JPMORGAN CHASE & CO,1,39.46
20090603,JPM.PG.1,JPMORGAN CHASE & CO,1,40.32
20090604,JPM.PG.1,JPMORGAN CHASE & CO,1,40.42
20090605,JPM.PG.1,JPMORGAN CHASE & CO,1,41
20090608,JPM.PG.1,JPMORGAN CHASE & CO,1,41
20090609,JPM.PG.1,JPMORGAN CHASE & CO,1,40.7
20090610,JPM.PG.1,JPMORGAN CHASE & CO,1,40.76
20090611,JPM.PG.1,JPMORGAN CHASE & CO,1,40.77
20090612,JPM.PG.1,JPMORGAN CHASE & CO,1,40.69
20090615,JPM.PG.1,JPMORGAN CHASE & CO,1,40.85
20090616,JPM.PG.1,JPMORGAN CHASE & CO,1,41.44
20090617,JPM.PG.1,JPMORGAN CHASE & CO,1,41.34
20090618,JPM.PG.1,JPMORGAN CHASE & CO,1,41.24
20090619,JPM.PG.1,JPMORGAN CHASE & CO,1,41.16
20090622,JPM.PG.1,JPMORGAN CHASE & CO,1,40.03
20090623,JPM.PG.1,JPMORGAN CHASE & CO,1,40.26
20090624,JPM.PG.1,JPMORGAN CHASE & CO,1,41
20090625,JPM.PG.1,JPMORGAN CHASE & CO,1,40.25
20090626,JPM.PG.1,JPMORGAN CHASE & CO,1,40.01
20090629,JPM.PG.1,JPMORGAN CHASE & CO,1,41.11
20090630,JPM.PG.1,JPMORGAN CHASE & CO,1,41.3
20090701,JPM.PG.1,JPMORGAN CHASE & CO,1,41.3
20090702,JPM.PG.1,JPMORGAN CHASE & CO,1,40.73
20090706,JPM.PG.1,JPMORGAN CHASE & CO,1,40.83
20090707,JPM.PG.1,JPMORGAN CHASE & CO,1,41
20090708,JPM.PG.1,JPMORGAN CHASE & CO,1,41.1
20090709,JPM.PG.1,JPMORGAN CHASE & CO,1,40.16
20090710,JPM.PG.1,JPMORGAN CHASE & CO,1,40.3401
20090713,JPM.PG.1,JPMORGAN CHASE & CO,1,41.19
20090714,JPM.PG.1,JPMORGAN CHASE & CO,1,41.79
20090715,JPM.PG.1,JPMORGAN CHASE & CO,1,41.69
20090716,JPM.PG.1,JPMORGAN CHASE & CO,1,42.15
20090717,JPM.PG.1,JPMORGAN CHASE & CO,1,42.625
20090720,JPM.PG.1,JPMORGAN CHASE & CO,1,42.05
20090721,JPM.PG.1,JPMORGAN CHASE & CO,1,42.23
20090722,JPM.PG.1,JPMORGAN CHASE & CO,1,42.25
20090723,JPM.PG.1,JPMORGAN CHASE & CO,1,42.35
20090724,JPM.PG.1,JPMORGAN CHASE & CO,1,42.5
20090727,JPM.PG.1,JPMORGAN CHASE & CO,1,42.81
20090728,JPM.PG.1,JPMORGAN CHASE & CO,1,43.26
20090729,JPM.PG.1,JPMORGAN CHASE & CO,1,43.53
20090730,JPM.PG.1,JPMORGAN CHASE & CO,1,43.7
20090731,JPM.PG.1,JPMORGAN CHASE & CO,1,43.92
20090803,JPM.PG.1,JPMORGAN CHASE & CO,1,43.95
20090804,JPM.PG.1,JPMORGAN CHASE & CO,1,44.2
20090805,JPM.PG.1,JPMORGAN CHASE & CO,1,43.9
20090806,JPM.PG.1,JPMORGAN CHASE & CO,1,43.71
20090807,JPM.PG.1,JPMORGAN CHASE & CO,1,43.61
20090810,JPM.PG.1,JPMORGAN CHASE & CO,1,43.6
20090811,JPM.PG.1,JPMORGAN CHASE & CO,1,43.96
20090812,JPM.PG.1,JPMORGAN CHASE & CO,1,43.5
20090813,JPM.PG.1,JPMORGAN CHASE & CO,1,44.25
20090814,JPM.PG.1,JPMORGAN CHASE & CO,1,43.51
20090817,JPM.PG.1,JPMORGAN CHASE & CO,1,43.2
20090818,JPM.PG.1,JPMORGAN CHASE & CO,1,43.2
20090819,JPM.PG.1,JPMORGAN CHASE & CO,1,42.9
20090820,JPM.PG.1,JPMORGAN CHASE & CO,1,42.88
20090821,JPM.PG.1,JPMORGAN CHASE & CO,1,43.04
20090824,JPM.PG.1,JPMORGAN CHASE & CO,1,42.16
20090825,JPM.PG.1,JPMORGAN CHASE & CO,1,42.16
20090826,JPM.PG.1,JPMORGAN CHASE & CO,1,42.05
20090827,JPM.PG.1,JPMORGAN CHASE & CO,1,42.7
20090828,JPM.PG.1,JPMORGAN CHASE & CO,1,42.6
20090831,JPM.PG.1,JPMORGAN CHASE & CO,1,42.84
20090901,JPM.PG.1,JPMORGAN CHASE & CO,1,42.84
20090902,JPM.PG.1,JPMORGAN CHASE & CO,1,42.75
20090903,JPM.PG.1,JPMORGAN CHASE & CO,1,42.84
20090904,JPM.PG.1,JPMORGAN CHASE & CO,1,42.76
20090908,JPM.PG.1,JPMORGAN CHASE & CO,1,42.84
20090909,JPM.PG.1,JPMORGAN CHASE & CO,1,43.64
20090910,JPM.PG.1,JPMORGAN CHASE & CO,1,43.72
20090911,JPM.PG.1,JPMORGAN CHASE & CO,1,43.6
20090914,JPM.PG.1,JPMORGAN CHASE & CO,1,43.06
20090915,JPM.PG.1,JPMORGAN CHASE & CO,1,43.15
20090916,JPM.PG.1,JPMORGAN CHASE & CO,1,43.55
20090917,JPM.PG.1,JPMORGAN CHASE & CO,1,43.65
20090918,JPM.PG.1,JPMORGAN CHASE & CO,1,43.75
20090921,JPM.PG.1,JPMORGAN CHASE & CO,1,44.2
20090922,JPM.PG.1,JPMORGAN CHASE & CO,1,44.3
20090923,JPM.PG.1,JPMORGAN CHASE & CO,1,43.45
20090924,JPM.PG.1,JPMORGAN CHASE & CO,1,44.4
20090925,JPM.PG.1,JPMORGAN CHASE & CO,1,44.24
20090928,JPM.PG.1,JPMORGAN CHASE & CO,1,43.4415
20090929,JPM.PG.1,JPMORGAN CHASE & CO,1,44.8
20090930,JPM.PG.1,JPMORGAN CHASE & CO,1,43.42
20091001,JPM.PG.1,JPMORGAN CHASE & CO,1,43.5005
20091002,JPM.PG.1,JPMORGAN CHASE & CO,1,42.9
20091005,JPM.PG.1,JPMORGAN CHASE & CO,1,43.56
20091006,JPM.PG.1,JPMORGAN CHASE & CO,1,43.728
20091007,JPM.PG.1,JPMORGAN CHASE & CO,1,43.7
20091008,JPM.PG.1,JPMORGAN CHASE & CO,1,43.6
20091009,JPM.PG.1,JPMORGAN CHASE & CO,1,44.19
20091012,JPM.PG.1,JPMORGAN CHASE & CO,1,44.02
20091013,JPM.PG.1,JPMORGAN CHASE & CO,1,44.12
20091014,JPM.PG.1,JPMORGAN CHASE & CO,1,44.12
20091015,JPM.PG.1,JPMORGAN CHASE & CO,1,44.53
20091016,JPM.PG.1,JPMORGAN CHASE & CO,1,44.5195
20091019,JPM.PG.1,JPMORGAN CHASE & CO,1,44.52
20091020,JPM.PG.1,JPMORGAN CHASE & CO,1,45.4381
20091021,JPM.PG.1,JPMORGAN CHASE & CO,1,45.67
20091022,JPM.PG.1,JPMORGAN CHASE & CO,1,45.57
20091023,JPM.PG.1,JPMORGAN CHASE & CO,1,45.62
20091026,JPM.PG.1,JPMORGAN CHASE & CO,1,45.65
20091027,JPM.PG.1,JPMORGAN CHASE & CO,1,45.555
20091028,JPM.PG.1,JPMORGAN CHASE & CO,1,44.1
20091029,JPM.PG.1,JPMORGAN CHASE & CO,1,44
20091030,JPM.PG.1,JPMORGAN CHASE & CO,1,43.9
20091102,JPM.PG.1,JPMORGAN CHASE & CO,1,44
20091103,JPM.PG.1,JPMORGAN CHASE & CO,1,44
20091104,JPM.PG.1,JPMORGAN CHASE & CO,1,44.1
20091105,JPM.PG.1,JPMORGAN CHASE & CO,1,44.16
20091106,JPM.PG.1,JPMORGAN CHASE & CO,1,44
20091109,JPM.PG.1,JPMORGAN CHASE & CO,1,44.3
20091110,JPM.PG.1,JPMORGAN CHASE & CO,1,44.4
20091111,JPM.PG.1,JPMORGAN CHASE & CO,1,45.22
20091112,JPM.PG.1,JPMORGAN CHASE & CO,1,44.29
20091113,JPM.PG.1,JPMORGAN CHASE & CO,1,45.19
20091116,JPM.PG.1,JPMORGAN CHASE & CO,1,44.87
20091117,JPM.PG.1,JPMORGAN CHASE & CO,1,44.999
20091118,JPM.PG.1,JPMORGAN CHASE & CO,1,44.835
20091119,JPM.PG.1,JPMORGAN CHASE & CO,1,44.59
20091120,JPM.PG.1,JPMORGAN CHASE & CO,1,44.245
20091123,JPM.PG.1,JPMORGAN CHASE & CO,1,43.81
20091124,JPM.PG.1,JPMORGAN CHASE & CO,1,43.81
20091125,JPM.PG.1,JPMORGAN CHASE & CO,1,44.64
20091127,JPM.PG.1,JPMORGAN CHASE & CO,1,44.14
20091130,JPM.PG.1,JPMORGAN CHASE & CO,1,44.26
20091201,JPM.PG.1,JPMORGAN CHASE & CO,1,44.19
20091202,JPM.PG.1,JPMORGAN CHASE & CO,1,44.88
20091203,JPM.PG.1,JPMORGAN CHASE & CO,1,45.28
20091204,JPM.PG.1,JPMORGAN CHASE & CO,1,45.4
20091207,JPM.PG.1,JPMORGAN CHASE & CO,1,45.4001
20091208,JPM.PG.1,JPMORGAN CHASE & CO,1,45.92
20091209,JPM.PG.1,JPMORGAN CHASE & CO,1,45.8
20091210,JPM.PG.1,JPMORGAN CHASE & CO,1,45.34
20091211,JPM.PG.1,JPMORGAN CHASE & CO,1,46.24
20091214,JPM.PG.1,JPMORGAN CHASE & CO,1,46.16
20091215,JPM.PG.1,JPMORGAN CHASE & CO,1,46.3
20091216,JPM.PG.1,JPMORGAN CHASE & CO,1,46.3
20091217,JPM.PG.1,JPMORGAN CHASE & CO,1,46.4
20091218,JPM.PG.1,JPMORGAN CHASE & CO,1,46.8
20091221,JPM.PG.1,JPMORGAN CHASE & CO,1,47.042
20091222,JPM.PG.1,JPMORGAN CHASE & CO,1,46.33
20091223,JPM.PG.1,JPMORGAN CHASE & CO,1,46.1
20091224,JPM.PG.1,JPMORGAN CHASE & CO,1,46.6
20091228,JPM.PG.1,JPMORGAN CHASE & CO,1,46.6
20091229,JPM.PG.1,JPMORGAN CHASE & CO,1,46.35
20091230,JPM.PG.1,JPMORGAN CHASE & CO,1,46.25
20091231,JPM.PG.1,JPMORGAN CHASE & CO,1,46.479
20100104,JPM.PG.1,JPMORGAN CHASE & CO,1,46.15
20100105,JPM.PG.1,JPMORGAN CHASE & CO,1,46.66
20100106,JPM.PG.1,JPMORGAN CHASE & CO,1,46.55
20100107,JPM.PG.1,JPMORGAN CHASE & CO,1,46.55
20100108,JPM.PG.1,JPMORGAN CHASE & CO,1,47.26
20100111,JPM.PG.1,JPMORGAN CHASE & CO,1,47.28
20100112,JPM.PG.1,JPMORGAN CHASE & CO,1,47.015
20100113,JPM.PG.1,JPMORGAN CHASE & CO,1,47.295
20100114,JPM.PG.1,JPMORGAN CHASE & CO,1,47.21
20100115,JPM.PG.1,JPMORGAN CHASE & CO,1,47.28
20100119,JPM.PG.1,JPMORGAN CHASE & CO,1,47.04
20100120,JPM.PG.1,JPMORGAN CHASE & CO,1,47.1
20100121,JPM.PG.1,JPMORGAN CHASE & CO,1,46.62
20100122,JPM.PG.1,JPMORGAN CHASE & CO,1,46.04
20100125,JPM.PG.1,JPMORGAN CHASE & CO,1,45.8637
20100126,JPM.PG.1,JPMORGAN CHASE & CO,1,45.72
20100127,JPM.PG.1,JPMORGAN CHASE & CO,1,45.8012
20100128,JPM.PG.1,JPMORGAN CHASE & CO,1,45.82
20100129,JPM.PG.1,JPMORGAN CHASE & CO,1,46.28
20100201,JPM.PG.1,JPMORGAN CHASE & CO,1,46.34
20100202,JPM.PG.1,JPMORGAN CHASE & CO,1,46.61
20100203,JPM.PG.1,JPMORGAN CHASE & CO,1,46.54
20100204,JPM.PG.1,JPMORGAN CHASE & CO,1,46.344
20100205,JPM.PG.1,JPMORGAN CHASE & CO,1,46.3
20100208,JPM.PG.1,JPMORGAN CHASE & CO,1,46.97
20100209,JPM.PG.1,JPMORGAN CHASE & CO,1,46.7499
20100210,JPM.PG.1,JPMORGAN CHASE & CO,1,46.2001
20100211,JPM.PG.1,JPMORGAN CHASE & CO,1,46.3699
20100212,JPM.PG.1,JPMORGAN CHASE & CO,1,46.3
20100216,JPM.PG.1,JPMORGAN CHASE & CO,1,47.72
20100217,JPM.PG.1,JPMORGAN CHASE & CO,1,48.95
20100218,JPM.PG.1,JPMORGAN CHASE & CO,1,48.95
20100219,JPM.PG.1,JPMORGAN CHASE & CO,1,48.5
20100222,JPM.PG.1,JPMORGAN CHASE & CO,1,48.5
20100223,JPM.PG.1,JPMORGAN CHASE & CO,1,48.1
20100224,JPM.PG.1,JPMORGAN CHASE & CO,1,48.16
20100225,JPM.PG.1,JPMORGAN CHASE & CO,1,47.62
20100226,JPM.PG.1,JPMORGAN CHASE & CO,1,47.65
20100301,JPM.PG.1,JPMORGAN CHASE & CO,1,47.72
20100302,JPM.PG.1,JPMORGAN CHASE & CO,1,48.18
20100303,JPM.PG.1,JPMORGAN CHASE & CO,1,48.085
20100304,JPM.PG.1,JPMORGAN CHASE & CO,1,48.18
20100305,JPM.PG.1,JPMORGAN CHASE & CO,1,48.18
20100308,JPM.PG.1,JPMORGAN CHASE & CO,1,48.03
20100309,JPM.PG.1,JPMORGAN CHASE & CO,1,48.88
20100310,JPM.PG.1,JPMORGAN CHASE & CO,1,48.47
20100311,JPM.PG.1,JPMORGAN CHASE & CO,1,48.14
20100312,JPM.PG.1,JPMORGAN CHASE & CO,1,48
20100315,JPM.PG.1,JPMORGAN CHASE & CO,1,48.213
20100316,JPM.PG.1,JPMORGAN CHASE & CO,1,48.35
20100317,JPM.PG.1,JPMORGAN CHASE & CO,1,48.12
20100318,JPM.PG.1,JPMORGAN CHASE & CO,1,47.99
20100319,JPM.PG.1,JPMORGAN CHASE & CO,1,48.27
20100322,JPM.PG.1,JPMORGAN CHASE & CO,1,48.6
20100323,JPM.PG.1,JPMORGAN CHASE & CO,1,48.6
20100324,JPM.PG.1,JPMORGAN CHASE & CO,1,48.6
20100325,JPM.PG.1,JPMORGAN CHASE & CO,1,48.67
20100326,JPM.PG.1,JPMORGAN CHASE & CO,1,49.305
20100329,JPM.PG.1,JPMORGAN CHASE & CO,1,48.97
20100330,JPM.PG.1,JPMORGAN CHASE & CO,1,49.23
20100331,JPM.PG.1,JPMORGAN CHASE & CO,1,49.62
20100401,JPM.PG.1,JPMORGAN CHASE & CO,1,48.8001
20100405,JPM.PG.1,JPMORGAN CHASE & CO,1,48.3501
20100406,JPM.PG.1,JPMORGAN CHASE & CO,1,48.5
20100407,JPM.PG.1,JPMORGAN CHASE & CO,1,48.37
20100408,JPM.PG.1,JPMORGAN CHASE & CO,1,48.39
20100409,JPM.PG.1,JPMORGAN CHASE & CO,1,48.39
20100412,JPM.PG.1,JPMORGAN CHASE & CO,1,48.51
20100413,JPM.PG.1,JPMORGAN CHASE & CO,1,48.51
20100414,JPM.PG.1,JPMORGAN CHASE & CO,1,49.255
20100415,JPM.PG.1,JPMORGAN CHASE & CO,1,48.83
20100416,JPM.PG.1,JPMORGAN CHASE & CO,1,48.95
20100419,JPM.PG.1,JPMORGAN CHASE & CO,1,49
20100420,JPM.PG.1,JPMORGAN CHASE & CO,1,49
20100421,JPM.PG.1,JPMORGAN CHASE & CO,1,49.205
20100422,JPM.PG.1,JPMORGAN CHASE & CO,1,49.61
20100423,JPM.PG.1,JPMORGAN CHASE & CO,1,49.77
20100426,JPM.PG.1,JPMORGAN CHASE & CO,1,49.35
20100427,JPM.PG.1,JPMORGAN CHASE & CO,1,49.11
20100428,JPM.PG.1,JPMORGAN CHASE & CO,1,48.62
20100429,JPM.PG.1,JPMORGAN CHASE & CO,1,48.45
20100430,JPM.PG.1,JPMORGAN CHASE & CO,1,48.35
20100503,JPM.PG.1,JPMORGAN CHASE & CO,1,48.35
20100504,JPM.PG.1,JPMORGAN CHASE & CO,1,48.37
20100505,JPM.PG.1,JPMORGAN CHASE & CO,1,48.02
20100506,JPM.PG.1,JPMORGAN CHASE & CO,1,47.8799
20100507,JPM.PG.1,JPMORGAN CHASE & CO,1,46.96
20100510,JPM.PG.1,JPMORGAN CHASE & CO,1,47.16
20100511,JPM.PG.1,JPMORGAN CHASE & CO,1,47.22
20100512,JPM.PG.1,JPMORGAN CHASE & CO,1,47.69
20100513,JPM.PG.1,JPMORGAN CHASE & CO,1,47.81
20100514,JPM.PG.1,JPMORGAN CHASE & CO,1,46.82
20100517,JPM.PG.1,JPMORGAN CHASE & CO,1,46.78
20100518,JPM.PG.1,JPMORGAN CHASE & CO,1,46.88
20100519,JPM.PG.1,JPMORGAN CHASE & CO,1,46.78
20100520,JPM.PG.1,JPMORGAN CHASE & CO,1,45.79
20100521,JPM.PG.1,JPMORGAN CHASE & CO,1,45.72
20100524,JPM.PG.1,JPMORGAN CHASE & CO,1,45.7
20100525,JPM.PG.1,JPMORGAN CHASE & CO,1,45.6
20100526,JPM.PG.1,JPMORGAN CHASE & CO,1,45.88
20100527,JPM.PG.1,JPMORGAN CHASE & CO,1,46
20100528,JPM.PG.1,JPMORGAN CHASE & CO,1,45.9001
20100601,JPM.PG.1,JPMORGAN CHASE & CO,1,46
20100602,JPM.PG.1,JPMORGAN CHASE & CO,1,46.2
20100603,JPM.PG.1,JPMORGAN CHASE & CO,1,46.8
20100604,JPM.PG.1,JPMORGAN CHASE & CO,1,46.74
20100607,JPM.PG.1,JPMORGAN CHASE & CO,1,46.64
20100608,JPM.PG.1,JPMORGAN CHASE & CO,1,46.54
20100609,JPM.PG.1,JPMORGAN CHASE & CO,1,46.41
20100610,JPM.PG.1,JPMORGAN CHASE & CO,1,46.5
20100611,JPM.PG.1,JPMORGAN CHASE & CO,1,46.9899
20100614,JPM.PG.1,JPMORGAN CHASE & CO,1,46.75
20100615,JPM.PG.1,JPMORGAN CHASE & CO,1,46.84
20100616,JPM.PG.1,JPMORGAN CHASE & CO,1,46.62
20100617,JPM.PG.1,JPMORGAN CHASE & CO,1,46.98
20100618,JPM.PG.1,JPMORGAN CHASE & CO,1,46.65
20100621,JPM.PG.1,JPMORGAN CHASE & CO,1,47.2865
20100622,JPM.PG.1,JPMORGAN CHASE & CO,1,47.05
20100623,JPM.PG.1,JPMORGAN CHASE & CO,1,46.57
20100624,JPM.PG.1,JPMORGAN CHASE & CO,1,46.32
20100625,JPM.PG.1,JPMORGAN CHASE & CO,1,46.45
20100628,JPM.PG.1,JPMORGAN CHASE & CO,1,46.4
20100629,JPM.PG.1,JPMORGAN CHASE & CO,1,46.4
20100630,JPM.PG.1,JPMORGAN CHASE & CO,1,46.4
20100701,JPM.PG.1,JPMORGAN CHASE & CO,1,46.48
20100702,JPM.PG.1,JPMORGAN CHASE & CO,1,46.6
20100706,JPM.PG.1,JPMORGAN CHASE & CO,1,46.5
20100707,JPM.PG.1,JPMORGAN CHASE & CO,1,46.5
20100708,JPM.PG.1,JPMORGAN CHASE & CO,1,46.6
20100709,JPM.PG.1,JPMORGAN CHASE & CO,1,46.69
20100712,JPM.PG.1,JPMORGAN CHASE & CO,1,46.69
20100713,JPM.PG.1,JPMORGAN CHASE & CO,1,46.69
20100714,JPM.PG.1,JPMORGAN CHASE & CO,1,46.69
20100715,JPM.PG.1,JPMORGAN CHASE & CO,1,47.1
20100716,JPM.PG.1,JPMORGAN CHASE & CO,1,47
20100719,JPM.PG.1,JPMORGAN CHASE & CO,1,50.14
20100720,JPM.PG.1,JPMORGAN CHASE & CO,1,50.28
20100721,JPM.PG.1,JPMORGAN CHASE & CO,1,50.16
20100722,JPM.PG.1,JPMORGAN CHASE & CO,1,50.2
20100723,JPM.PG.1,JPMORGAN CHASE & CO,1,50.19
20100726,JPM.PG.1,JPMORGAN CHASE & CO,1,50.16
20100727,JPM.PG.1,JPMORGAN CHASE & CO,1,50.1875
20100728,JPM.PG.1,JPMORGAN CHASE & CO,1,50.17
20100729,JPM.PG.1,JPMORGAN CHASE & CO,1,50.18
20100730,JPM.PG.1,JPMORGAN CHASE & CO,1,50.18
20100802,JPM.PG.1,JPMORGAN CHASE & CO,1,50.18
20100803,JPM.PG.1,JPMORGAN CHASE & CO,1,50.18
20100804,JPM.PG.1,JPMORGAN CHASE & CO,1,50.18
20100805,JPM.PG.1,JPMORGAN CHASE & CO,1,50.21
20100806,JPM.PG.1,JPMORGAN CHASE & CO,1,50.21
20100809,JPM.PG.1,JPMORGAN CHASE & CO,1,50.23
20100810,JPM.PG.1,JPMORGAN CHASE & CO,1,50.23
20100811,JPM.PG.1,JPMORGAN CHASE & CO,1,50.23
20100812,JPM.PG.1,JPMORGAN CHASE & CO,1,50.23
20100813,JPM.PG.1,JPMORGAN CHASE & CO,1,50.24
20100816,JPM.PG.1,JPMORGAN CHASE & CO,1,50.24
20100817,JPM.PG.1,JPMORGAN CHASE & CO,1,50.2625
20100818,JPM.PG.1,JPMORGAN CHASE & CO,1,50.24
20100819,JPM.PG.1,JPMORGAN CHASE & CO,1,50.27
20090102,JPM.PF.,JPMORGAN CHASE & CO,1,41.5
20090105,JPM.PF.,JPMORGAN CHASE & CO,1,41.5
20090106,JPM.PF.,JPMORGAN CHASE & CO,1,41.28
20090107,JPM.PF.,JPMORGAN CHASE & CO,1,40.5
20090108,JPM.PF.,JPMORGAN CHASE & CO,1,42
20090109,JPM.PF.,JPMORGAN CHASE & CO,1,41.9
20090112,JPM.PF.,JPMORGAN CHASE & CO,1,41.95
20090113,JPM.PF.,JPMORGAN CHASE & CO,1,41.9
20090114,JPM.PF.,JPMORGAN CHASE & CO,1,40.16
20090115,JPM.PF.,JPMORGAN CHASE & CO,1,38.9
20090116,JPM.PF.,JPMORGAN CHASE & CO,1,39.4
20090120,JPM.PF.,JPMORGAN CHASE & CO,1,39.04
20090121,JPM.PF.,JPMORGAN CHASE & CO,1,37.4
20090122,JPM.PF.,JPMORGAN CHASE & CO,1,37.75
20090123,JPM.PF.,JPMORGAN CHASE & CO,1,37.9
